Partner	PublicationType	ItemPII	DOI	ItemSubType	ItemWeight	ItemStage	JNL Acronym	ItemVersion	ISSN	CID	HubPII	VolumeStart	VolumeEnd	IssueStart	IssueEnd	Supplement	CoverDateStart	CoverDateEnd	ISBN	ItemOnline	ItemVorOnline	GreenOA EmbargoDate	EmbargoPeriod	ItemLastLoadEW	ItemLastLoadXOCS	OpenAccessStatus	OpenAccessEffDate	OpenAccessWinType	OpenAccessLicense	OpenAccessSponsorName	OpenAccessSponsorType	CopyrightLine	LicenseLine	FirstPage	LastPage	ItemNumber	PageCount	FigureCount	TableCount	MathMLCount	MMCCount	Status	Remarks	
Florida	JL	S0304-3894(09)02085-8	10.1016/j.jhazmat.2009.12.096	fla	FULL-TEXT	S300	HAZMAT	S300.1	0304-3894	271390	S0304-3894(10)X0003-6	177		1	3		20100515			2010-01-04		2012-04-03	24	2010-10-31T09:12:36	2015-05-14T06:49:20.661186-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		755	761		7	3	3	0	0			
Florida	JL	S1044-0305(09)01017-4	10.1016/j.jasms.2009.12.014	fla	FULL-TEXT	S300	JAM	S300.2	1044-0305	271362	S1044-0305(10)X0003-4	21		4			201004			2010-01-04		2012-04-03	24	2010-11-02T12:18:46	2015-05-15T04:35:14.684934-04:00	Full	2013-07-19T08:44:29Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2010 American Society for Mass Spectrometry. Published by Elsevier B.V. All rights reserved.		564	571		8	3	1	0	1			
Florida	JL	S1389-1286(09)00385-5	10.1016/j.comnet.2009.11.019	fla	FULL-TEXT	S300	COMPNW	S300.1	1389-1286	271990	S1389-1286(10)X0012-3	54		12			20100826			2010-01-04		2012-04-03	24	2010-11-01T14:08:22	2015-05-15T06:10:32.263198-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		1926	1938		13	6	0	3	0			
Florida	JL	S1568-9883(09)00145-0	10.1016/j.hal.2009.12.004	fla	FULL-TEXT	S300	HARALG	S300.1	1568-9883	272643	S1568-9883(10)X0002-6	9		3			201003			2010-01-04		2012-04-03	24	2010-11-01T09:38:20	2015-05-15T06:44:47.046072-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		333	341		9	3	4	0	0			
Florida	JL	S1874-9399(09)00166-7	10.1016/j.bbagrm.2009.12.001	rev	FULL-TEXT	S300	BBAGRM	S300.1	1874-9399	276829	S1874-9399(10)X0003-7	1799		3	4		201003	201004		2010-01-04		2011-04-04	12	2010-10-31T20:08:04	2015-05-15T07:15:35.263703-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		246	256		11	9	1	0	0			
Florida	JL	S0006-8993(09)02787-5	10.1016/j.brainres.2009.12.089	fla	FULL-TEXT	S300	BRES	S300.3	0006-8993	271080	S0006-8993(10)X0008-7	1319				C	20100310			2010-01-06		2011-04-06	12	2015-10-05T10:23:06	2015-10-07T13:05:04.820819-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		131	141		11	7	1	0	0			
Florida	JL	S0269-7491(09)00635-6	10.1016/j.envpol.2009.12.027	fla	FULL-TEXT	S300	ENPO	S300.1	0269-7491	271833	S0269-7491(10)X0004-5	158		5			201005			2010-01-06		2012-04-05	24	2010-11-01T01:47:36	2015-05-14T06:15:00.721792-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		1479	1486		8	6	4	0	1			
Florida	JL	S0378-1127(09)00876-7	10.1016/j.foreco.2009.12.007	fla	FULL-TEXT	S300	FORECO	S300.1	0378-1127	271259	S0378-1127(10)X0002-0	259		5			20100220			2010-01-06		2012-04-05	24	2010-10-31T03:52:56	2015-05-14T07:48:31.471126-04:00							Published by Elsevier B.V.		1009	1017		9	6	2	1	1			
Florida	JL	S0921-5093(10)00009-2	10.1016/j.msea.2009.12.046	fla	FULL-TEXT	S300	MSA	S300.1	0921-5093	271387	S0921-5093(10)X0006-5	527		12			20100515			2010-01-06		2012-04-05	24	2010-10-31T06:22:00	2015-05-15T02:55:39.767061-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		2857	2863		7	7	3	0	0			
Florida	JL	S0162-0134(10)00004-8	10.1016/j.jinorgbio.2009.12.022	fla	FULL-TEXT	S300	JIB	S300.1	0162-0134	271941	S0162-0134(10)X0003-4	104		5			201005			2010-01-07		2012-04-06	24	2010-10-31T11:27:09	2015-05-14T04:26:30.95924-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		512	522		11	9	8	11	0			
Florida	JL	S0046-8177(09)00376-1	10.1016/j.humpath.2009.10.011	fla	FULL-TEXT	S300	YHUPA	S300.2	0046-8177	272546	S0046-8177(10)X0003-X	41		4			201004			2010-01-08		2011-04-08	12	2011-07-22T20:07:50	2015-05-14T03:05:56.234506-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		594	601		8	12	1	0	0			
Florida	JL	S0194-5998(09)01733-1	10.1016/j.otohns.2009.11.009	fla	FULL-TEXT	S300	YMHN	S300.1	0194-5998	272797	S0194-5998(10)X0003-1	142		3			201003			2010-01-08		2012-04-07	24	2010-10-31T22:32:27	2015-05-14T05:39:52.910536-04:00							"Copyright © 2010 American Academy of Otolaryngology–Head and Neck Surgery Foundation. Published by Mosby, Inc. All rights reserved."		405	408		4	4	0	0	0			
Florida	JL	S0304-4238(09)00539-1	10.1016/j.scienta.2009.12.022	fla	FULL-TEXT	S300	HORTI	S300.1	0304-4238	271177	S0304-4238(10)X0002-4	124		1			20100226			2010-01-08		2012-04-07	24	2010-10-31T13:12:13	2015-05-14T06:54:31.469114-04:00							Published by Elsevier B.V.		78	82		5	6	2	0	0			
Florida	JL	S0895-4356(09)00301-1	10.1016/j.jclinepi.2009.09.007	fla	FULL-TEXT	S300	JCE	S300.3	0895-4356	271297	S0895-4356(10)X0006-3	63		7			201007			2010-01-08		2011-04-08	12	2011-05-24T03:00:01	2015-05-15T02:36:36.403319-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		752	759		8	3	3	3	0			
Florida	JL	S0925-5214(09)00254-3	10.1016/j.postharvbio.2009.12.007	fla	FULL-TEXT	S300	POSTEC	S300.1	0925-5214	271287	S0925-5214(10)X0002-3	56		1			201004			2010-01-08		2012-04-07	24	2010-11-01T13:02:48	2015-05-15T03:11:02.934149-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		44	49		6	4	2	0	0			
Florida	JL	S0021-9797(10)00026-3	10.1016/j.jcis.2009.12.060	fla	FULL-TEXT	S300	YJCIS	S300.1	0021-9797	272564	S0021-9797(10)X0005-4	344		2			20100415			2010-01-11		2012-04-10	24	2010-10-31T14:12:14	2015-05-14T01:01:18.371901-04:00							Published by Elsevier Inc.		272	278		7	9	0	2	0			
Florida	JL	S0165-0270(10)00005-1	10.1016/j.jneumeth.2010.01.002	fla	FULL-TEXT	S300	NSM	S300.1	0165-0270	271055	S0165-0270(10)X0003-6	187		1			20100315			2010-01-11		2011-10-10	18	2010-11-01T18:34:32	2015-05-14T04:32:04.626014-04:00							Published by Elsevier B.V.		129	137		9	7	0	0	0			
Florida	JL	S0301-9322(10)00002-9	10.1016/j.ijmultiphaseflow.2010.01.001	fla	FULL-TEXT	S300	IJMF	S300.1	0301-9322	271484	S0301-9322(10)X0005-2	36		5			201005			2010-01-11		2012-04-10	24	2010-10-31T08:14:48	2015-05-15T01:36:43.233996-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		406	422		17	20	3	198	0			
Florida	JL	S0167-1987(09)00230-X	10.1016/j.still.2009.12.006	fla	FULL-TEXT	S300	STILL	S300.1	0167-1987	271196	S0167-1987(10)X0002-2	106		2			201001			2010-01-12		2012-04-11	24	2010-10-31T04:06:38	2015-05-14T04:51:30.80888-04:00							Copyright © 2009 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		227	240		14	5	6	1	0			
Florida	JL	S0306-9877(09)00835-4	10.1016/j.mehy.2009.12.023	fla	FULL-TEXT	S300	YMEHY	S300.1	0306-9877	272414	S0306-9877(10)X0005-6	74		6			201006			2010-01-12		2011-04-12	12	2010-10-31T07:01:45	2015-05-14T07:13:29.436455-04:00							Copyright © 2009 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		1069	1074		6	4	0	0	0			
Florida	JL	S1353-8020(09)00306-X	10.1016/j.parkreldis.2009.12.003	sco	FULL-TEXT	S300	PRD	S300.2	1353-8020	271171	S1353-8020(10)X0008-6	16		7			201008			2010-01-12		2011-04-12	12	2011-05-21T22:14:18	2015-05-15T05:38:09.545957-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		475	477		3	0	2	0	0			
Florida	JL	S0261-2194(09)00308-1	10.1016/j.cropro.2009.12.010	fla	FULL-TEXT	S300	JCRP	S300.1	0261-2194	271154	S0261-2194(10)X0002-3	29		3			201003			2010-01-13		2012-04-12	24	2010-10-31T13:14:02	2015-05-14T06:00:39.741105-04:00							Copyright © 2009 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		300	305		6	4	3	0	0			
Florida	JL	S0301-9322(10)00016-9	10.1016/j.ijmultiphaseflow.2010.01.003	fla	FULL-TEXT	S300	IJMF	S300.1	0301-9322	271484	S0301-9322(10)X0005-2	36		5			201005			2010-01-13		2012-04-12	24	2010-10-31T08:14:48	2015-05-15T01:36:43.233996-04:00							Copyright © 2010 Elsevier Ltd. Published by Elsevier Ltd. All rights reserved.		385	396		12	11	0	232	0			
Florida	JL	S0360-3016(09)03305-7	10.1016/j.ijrobp.2009.10.001	sco	FULL-TEXT	S300	ROB	S300.2	0360-3016	271185	S0360-3016(09)X0017-9	76		2			20100201			2010-01-13		2011-04-13	12	2011-06-05T21:19:49	2015-05-14T07:19:09.469998-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		333	336		4	2	0	0	0			
Florida	JL	S0896-6273(09)01045-9	10.1016/j.neuron.2009.12.027	fla	FULL-TEXT	S300	NEURON	S300.1	0896-6273	272195	S0896-6273(09)X0026-7	65		1			20100114			2010-01-13		2011-04-13	12	2010-10-31T21:48:44	2015-05-15T02:39:08.212966-04:00	Full	2013-07-17T11:44:34Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2010 Elsevier Inc. All rights reserved.		135	142		8	3	0	3	3			
Florida	JL	S0951-8320(10)00017-7	10.1016/j.ress.2010.01.001	fla	FULL-TEXT	S300	RESS	S300.1	0951-8320	271430	S0951-8320(10)X0004-7	95		5			201005			2010-01-13		2012-04-12	24	2010-10-31T17:27:21	2015-05-15T03:34:46.348319-04:00							Published by Elsevier Ltd.		499	510		12	11	2	598	0			
Florida	JL	S0006-8993(10)00050-8	10.1016/j.brainres.2010.01.011	fla	FULL-TEXT	S300	BRES	S300.2	0006-8993	271080	S0006-8993(10)X0007-5	1318				C	20100308			2010-01-14		2011-04-14	12	2011-07-23T05:35:27	2015-05-14T09:37:06.815441-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		42	51		10	5	0	0	0			
Florida	JL	S0043-1354(10)00014-X	10.1016/j.watres.2010.01.004	fla	FULL-TEXT	S300	WR	S300.1	0043-1354	271768	S0043-1354(10)X0008-2	44		8			201004			2010-01-14		2012-04-13	24	2010-11-01T11:42:41	2015-05-14T02:56:28.255685-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		2419	2430		12	7	5	2	0			
Florida	JL	S0304-3800(09)00862-X	10.1016/j.ecolmodel.2009.12.016	fla	FULL-TEXT	S300	ECOMOD	S300.1	0304-3800	271743	S0304-3800(10)X0003-5	221		6			20100324			2010-01-14		2012-04-13	24	2010-10-31T07:04:34	2015-05-14T06:43:49.314216-04:00							Copyright © 2010 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		919	926		8	7	0	15	0			
Florida	JL	S1387-3806(10)00003-5	10.1016/j.ijms.2010.01.002	fla	FULL-TEXT	S300	MASPEC	S300.1	1387-3806	271980	S1387-3806(10)X0014-8	298		1	3		20101201			2010-01-14		2012-04-13	24	2010-11-12T22:12:39	2015-05-15T06:06:50.050884-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		41	44		4	4	1	4	0			
Florida	JL	S0142-9612(09)01442-2	10.1016/j.biomaterials.2009.12.055	fla	FULL-TEXT	S300	JBMT	S300.2	0142-9612	271870	S0142-9612(10)X0005-9	31		11			201004			2010-01-15		2012-04-14	24	2010-11-01T08:52:22	2015-05-14T04:11:00.10993-04:00							Published by Elsevier Ltd.		2999	3007		9	7	0	0	0			
Florida	JL	S0378-3774(09)00363-1	10.1016/j.agwat.2009.12.009	fla	FULL-TEXT	S300	AGWAT	S300.1	0378-3774	271238	S0378-3774(10)X0003-8	97		5			201005			2010-01-15		2012-04-14	24	2010-10-31T06:31:38	2015-05-14T07:57:35.407706-04:00							Copyright © 2009 Elsevier B.V. All rights reserved.		666	672		7	5	4	0	0			
Florida	JL	S0883-2927(10)00018-1	10.1016/j.apgeochem.2009.12.012	fla	FULL-TEXT	S300	AG	S300.1	0883-2927	271721	S0883-2927(10)X0003-8	25		3			201003			2010-01-15		2012-04-14	24	2010-10-31T22:53:52	2015-05-15T02:18:45.997364-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		472	484		13	8	6	4	0			
Florida	JL	S0899-9007(09)00355-4	10.1016/j.nut.2009.08.019	fla	FULL-TEXT	S300	NUT	S300.1	0899-9007	271209	S0899-9007(10)X0009-0	26		11	12		201011	201012		2010-01-15		2011-04-15	12	2010-10-31T04:04:40	2015-05-15T02:45:42.686349-04:00							Published by Elsevier Inc.		1146	1150		5	4	0	0	0			
Florida	JL	S1055-7903(10)00012-6	10.1016/j.ympev.2010.01.010	fla	FULL-TEXT	S300	YMPEV	S300.3	1055-7903	272322	S1055-7903(10)X0005-7	55		3			201006			2010-01-15		2011-04-15	12	2011-03-31T16:57:24	2015-05-15T04:50:19.868104-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		1032	1041		10	10	3	0	7			
Florida	JL	S0025-3227(10)00006-X	10.1016/j.margeo.2010.01.005	fla	FULL-TEXT	S300	MARGO	S300.2	0025-3227	271781	S0025-3227(10)X0004-4	271		1	2		20100515			2010-01-18		2012-04-17	24	2011-08-15T22:06:35	2015-05-14T01:59:36.211776-04:00							Published by Elsevier B.V.		1	16		16	17	3	22	0			
Florida	JL	S0043-1354(10)00019-9	10.1016/j.watres.2010.01.009	fla	FULL-TEXT	S300	WR	S300.1	0043-1354	271768	S0043-1354(10)X0008-2	44		8			201004			2010-01-18		2012-04-17	24	2010-11-01T11:42:41	2015-05-14T02:56:28.255685-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		2451	2460		10	5	9	1	1			
Florida	JL	S0090-4295(09)02870-2	10.1016/j.urology.2009.10.053	fla	FULL-TEXT	S300	URL	S300.3	0090-4295	271959	S0090-4295(10)X0004-8	75		5			201005			2010-01-18		2011-04-18	12	2011-07-23T00:53:52	2015-05-14T03:26:35.256757-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		1029	1033		5	0	3	0	0			
Florida	JL	S0304-3940(10)00030-3	10.1016/j.neulet.2010.01.014	sco	FULL-TEXT	S300	NSL	S300.1	0304-3940	271072	S0304-3940(10)X0007-6	471		2			20100303			2010-01-18		2011-04-18	12	2010-10-31T09:12:36	2015-05-14T06:49:21.072852-04:00							Copyright © 2010 Elsevier Ireland Ltd. All rights reserved.		74	78		5	2	0	0	0			
Florida	JL	S0304-4017(09)00704-3	10.1016/j.vetpar.2009.11.026	fla	FULL-TEXT	S300	VETPAR	S300.1	0304-4017	271207	S0304-4017(10)X0004-8	168		3	4		20100325			2010-01-18		2011-04-18	12	2010-10-31T11:24:57	2015-05-14T06:54:30.389643-04:00							Copyright © 2010 Published by Elsevier B.V.		261	263		3	0	1	0	0			
Florida	JL	S0950-0618(09)00427-9	10.1016/j.conbuildmat.2009.12.016	fla	FULL-TEXT	S300	JCBM	S300.2	0950-0618	271475	S0950-0618(12)X0009-6	38				C	201301			2010-01-18		2012-04-17	24	2014-08-07T17:48:34	2015-05-15T03:32:31.881686-04:00							Copyright © 2009 Elsevier Ltd. All rights reserved.		1292	1302		11	13	5	8	0			
Florida	JL	S1046-2023(10)00027-7	10.1016/j.ymeth.2010.01.012	fla	FULL-TEXT	S300	YMETH	S300.2	1046-2023	272416	S1046-2023(10)X0005-6	51		1			201005			2010-01-18		2011-04-18	12	2014-10-08T23:26:07	2015-05-15T04:37:41.785067-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		121	133		13	5	0	0	0			
Florida	JL	S1359-5113(10)00012-7	10.1016/j.procbio.2010.01.007	fla	FULL-TEXT	S300	PRBI	S300.1	1359-5113	271450	S1359-5113(10)X0004-6	45		5			201005			2010-01-18		2011-04-18	12	2010-10-31T06:17:10	2015-05-15T05:41:16.354653-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		706	713		8	7	1	0	0			
Florida	JL	S1936-8798(09)00804-8	10.1016/j.jcin.2009.11.005	sco	FULL-TEXT	S300	JCIN	S300.2	1936-8798	276932	S1936-8798(09)X0013-0	3		1			201001			2010-01-19		2011-04-19	12	2011-07-22T17:40:30	2015-05-15T07:28:51.036447-04:00	Full	2013-08-22T00:01:04Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2010 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.		124	126		3	0	0	0	0			
Florida	JL	S0003-3472(09)00585-5	10.1016/j.anbehav.2009.12.027	fla	FULL-TEXT	S300	YANBE	S300.1	0003-3472	272524	S0003-3472(10)X0002-1	79		3			201003			2010-01-20		2012-04-19	24	2010-10-31T14:09:01	2015-05-13T23:27:28.404422-04:00							Copyright © 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.		717	725		9	6	2	0	0			
Florida	JL	S0003-6870(09)00166-5	10.1016/j.apergo.2009.12.006	fla	FULL-TEXT	S300	JERG	S300.2	0003-6870	271441	S0003-6870(10)X0004-7	41		5			201009			2010-01-20		2012-04-19	24	2015-10-05T10:42:23	2015-10-08T07:10:40.755022-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		695	700		6	0	0	0	0			
Florida	JL	S0014-2921(10)00007-3	10.1016/j.euroecorev.2010.01.004	fla	FULL-TEXT	S300	EER	S300.1	0014-2921	271652	S0014-2921(10)X0007-1	54		7			201010			2010-01-20		2014-04-19	48	2010-11-01T17:28:01	2015-05-14T00:16:50.747054-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		947	961		15	0	0	304	0			
Florida	JL	S0022-5347(09)03246-7	10.1016/j.juro.2009.11.131	dis	FULL-TEXT	S300	JURO	S300.3	0022-5347	273470	S0022-5347(10)X0002-7	183		3			201003			2010-01-20		2011-04-20	12	2011-07-22T22:23:21	2015-05-14T01:50:40.343902-04:00							"Copyright © 2010 American Urological Association Education and Research, Inc. Published by Elsevier Inc. All rights reserved."		927			1	0	0	0	0			
Florida	JL	S0047-2352(09)00138-X	10.1016/j.jcrimjus.2009.11.003	fla	FULL-TEXT	S300	JCJ	S300.1	0047-2352	271758	S0047-2352(10)X0002-2	38		1			201001	201002		2010-01-20		2013-04-19	36	2010-11-01T18:08:09	2015-05-14T03:05:56.177896-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		17	24		8	0	4	0	0			
Florida	JL	S0022-0302(10)71504-6	10.3168/jds.2009-2573	fla	FULL-TEXT	S300	JODS	S300.3	0022-0302	279785	S0022-0302(10)X0002-9	93		2			201002			2010-01-21		2011-04-21	12	2015-05-01T13:35:08	2015-05-14T01:05:58.50793-04:00							Copyright © 2010 American Dairy Science Association. Published by Elsevier Inc. All rights reserved.		613	623		11	3	8	7	0			
Florida	JL	S0022-0302(10)71508-3	10.3168/jds.2009-2341	fla	FULL-TEXT	S300	JODS	S300.3	0022-0302	279785	S0022-0302(10)X0002-9	93		2			201002			2010-01-21		2011-04-21	12	2015-05-01T13:35:08	2015-05-14T01:05:58.50793-04:00							Copyright © 2010 American Dairy Science Association. Published by Elsevier Inc. All rights reserved.		656	665		10	4	4	0	1			
Florida	JL	S0969-9961(10)00013-6	10.1016/j.nbd.2010.01.011	rev	FULL-TEXT	S300	YNBDI	S300.2	0969-9961	272509	S0969-9961(10)X0005-5	38		3			201006			2010-01-21		2011-04-21	12	2011-07-23T06:25:41	2015-05-15T04:20:26.971726-04:00							Copyright © 2009 Elsevier Inc. All rights reserved.		346	353		8	0	3	0	0			
Florida	JL	S0045-7825(10)00012-5	10.1016/j.cma.2010.01.003	fla	FULL-TEXT	S300	CMA	S300.1	0045-7825	271868	S0045-7825(10)X0005-6	199		23	24		20100415			2010-01-22		2012-04-21	24	2010-11-01T14:47:49	2015-05-15T01:11:01.467356-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		1558	1572		15	10	0	644	0			
Florida	JL	S1053-8119(10)00079-0	10.1016/j.neuroimage.2010.01.057	fla	FULL-TEXT	S300	YNIMG	S300.3	1053-8119	272508	S1053-8119(10)X0005-2	50		4			20100501			2010-01-22		2011-04-22	12	2014-10-21T10:37:39	2015-05-15T04:47:34.553574-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		1384	1391		8	4	1	0	1			
Florida	JL	S0019-1035(10)00025-4	10.1016/j.icarus.2010.01.015	fla	FULL-TEXT	S300	YICAR	S300.1	0019-1035	272593	S0019-1035(10)X0006-9	207		2			201006			2010-01-25		2012-04-24	24	2010-10-31T13:02:41	2015-05-14T09:48:12.275497-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		509	516		8	8	1	187	0			
Florida	JL	S0168-9002(10)00104-X	10.1016/j.nima.2010.01.036	fla	FULL-TEXT	S300	NIMA	S300.1	0168-9002	271580	S0168-9002(10)X0009-2	615		2			20100401			2010-01-25		2012-04-24	24	2010-11-01T07:28:09	2015-05-14T05:21:34.047763-04:00							Copyright © 2010 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		237	241		5	4	4	0	0			
Florida	JL	S0300-483X(10)00020-X	10.1016/j.tox.2010.01.009	fla	FULL-TEXT	S300	TOX	S300.1	0300-483X	271265	S0300-483X(10)X0007-5	270		2	3		20100411			2010-01-25		2011-04-25	12	2010-10-31T04:42:08	2015-05-14T06:34:39.35884-04:00							Copyright © 2010 Elsevier Ireland Ltd. All rights reserved.		59	65		7	5	1	0	0			
Florida	JL	S0305-0548(10)00018-3	10.1016/j.cor.2010.01.007	fla	FULL-TEXT	S300	CAOR	S300.1	0305-0548	271709	S0305-0548(10)X0006-5	38		1			201101			2010-01-25		2013-04-24	36	2011-01-14T15:44:30	2015-05-14T07:00:29.889601-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		44	50		7	2	5	1	0			
Florida	JL	S0306-4522(10)00079-5	10.1016/j.neuroscience.2010.01.031	fla	FULL-TEXT	S300	NSC	S300.2	0306-4522	271071	S0306-4522(10)X0012-4	168		3			20100714			2010-01-25		2011-04-25	12	2011-06-04T21:12:46	2015-05-14T07:07:12.149976-04:00							Copyright © 2010 IBRO. Published by Elsevier Ltd. All rights reserved.		811	819		9	3	3	2	0			
Florida	JL	S0921-5107(10)00039-5	10.1016/j.mseb.2010.01.019	fla	FULL-TEXT	S300	MSB	S300.1	0921-5107	271378	S0921-5107(10)X0003-4	167		1			20100225			2010-01-25		2012-04-24	24	2010-10-31T07:39:21	2015-05-15T02:56:37.921928-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		6	11		6	7	1	14	0			
Florida	JL	S1055-7903(10)00021-7	10.1016/j.ympev.2010.01.019	fla	FULL-TEXT	S300	YMPEV	S300.1	1055-7903	272322	S1055-7903(10)X0006-9	56		1			201007			2010-01-25		2011-04-25	12	2011-03-31T16:57:24	2015-05-15T04:50:19.868104-04:00							Copyright © 2010 Elsevier Inc. All rights reserved.		195	200		6	2	3	0	1			
Florida	JL	S1226-8615(10)00008-7	10.1016/j.aspen.2010.01.003	rev	FULL-TEXT	S300	ASPEN	S300.1	1226-8615	277241	S1226-8615(10)X0002-4	13		2			201006			2010-01-25		2011-04-25	12	2010-10-31T11:09:05	2015-05-15T05:25:46.244163-04:00							Copyright © 2010 Elsevier B.V. All rights reserved.		83	90		8	9	0	1	0			
Florida	JL	S0302-2838(10)00083-7	10.1016/j.eururo.2010.01.034	fla	FULL-TEXT	S300	EURURO	S300.2	0302-2838	272280	S0302-2838(10)X0004-5	57		6			201006			2010-01-26		2011-04-26	12	2011-07-22T20:12:18	2015-05-14T06:43:49.216886-04:00							Copyright © 2010 European Association of Urology. Published by Elsevier B.V. All rights reserved.		930	937		8	0	4	0	0			
Florida	JL	S1359-6454(09)00831-3	10.1016/j.actamat.2009.11.052	fla	FULL-TEXT	S300	AM	S300.1	1359-6454	271635	S1359-6454(10)X0003-9	58		6			201004			2010-01-26		2012-04-25	24	2010-10-31T21:02:36	2015-05-15T05:43:12.913362-04:00							Copyright © 2009 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.		2103	2111		9	9	0	18	0			
Florida	JL	S0022-3476(09)01119-6	10.1016/j.jpeds.2009.11.012	edi	FULL-TEXT	S300	YMPD	S300.3	0022-3476	272521	S0022-3476(09)X0016-8	156		2			201002			2010-01-27		2011-04-27	12	2011-07-23T05:32:30	2015-05-14T01:34:10.056999-04:00							"Copyright © 2010 Mosby, Inc. All rights reserved."		173	174.e1		3	0	3	0	0			
Florida	JL	S0022-3476(09)01192-5	10.1016/j.jpeds.2009.11.057	fla	FULL-TEXT	S300	YMPD	S300.3	0022-3476	272521	S0022-3476(09)X0016-8	156		2			201002			2010-01-27		2011-04-27	12	2011-07-23T05:32:30	2015-05-14T01:34:10.056999-04:00							"Copyright © 2010 Mosby, Inc. All rights reserved."		180	184		5	0	2	0	0			
Florida	JL	S0039-3681(09)00092-2	10.1016/j.shpsa.2009.12.006	fla	FULL-TEXT	S300	SHPS	S300.2	0039-3681	271766	S0039-3681(10)X0002-4	41		1			201003			2010-01-27		2013-04-26	36	2012-09-30T07:52:34	2015-05-14T02:35:11.115414-04:00							Copyright © 2010 Elsevier Ltd. All rights reserved.		11	18		8	0	0	0	0			
Florida	JL	S0304-8853(10)00052-1	10.1016/j.jmmm.2010.01.034	fla	FULL-TEXT	S300	MAGMA	S300.1	0304-8853	271615	S0304-8853(10)X0005-1	322		14			201007			2010-01-28		2012-04-27	24	2010-10-31T14:47:09	2015-05-14T07:00:29.761212-04:00							Copyright © 2010 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		2058	2064		7	10	5	0	0			
