IFAS_Unit	Authors	Year	Title	Journal Name	Vol	Issue	Pages	Doi
Everglades_REC	"Edme, S. D., R.; Zhao, D.; Comstock, J.; Sandhu, H.; Glad, B.; Milligan, S.; Hu, C.; Sood, S.; Mccorkle, K.; Gilbert, R.; Glynn, N."	2016	Registration of ‘CPCL 05-1201’ Sugarcane	J. Plant Reg.	10		14-21	
Agron	"Edme, S. J. D., R. W.; Zhao, D. L.; Comstock, J. C.; Sandhu, H. S.; Glaz, B.; Milligan, S.; Hu, C. J.; Sood, S.; Mccorkle, K.; Gilbert, R. A.; Glynn, N. C."	2016	Registration of 'CPCL 05-1201' Sugarcane	Journal of Plant Registrations	10	1	14-21	10.3198/jpr2014.07.0049crc
SFRC	"Efitre, J. M., D. J.; Chapman, L. J."	2016	"Age validation, growth and mortality of introduced Tilapia zillii in Crater Lake Nkuruba, Uganda"	Fisheries Management and Ecology	23	1	66-75	10.1111/fme.12163
	"Efstathion, C. a. K., W. H."	2016	A Push-pull Protocol to Reduce Colonization of Bird Nest Boxes by Honey Bees	"J Vis Exp, 10.3791/53950"	115		10.3791/53950	FtLauder_REC
	"Eiden, A. L. K., Phillip E; Allan, Sandra a; Oi, Faith"	2016	"Establishing the discriminating concentration for permethrin and fipronil resistance in Rhipicephalus sanguineus (Latreille)(Acari: Ixodidae), the brown dog tick"	"Pest management science, "				EntNem
	"Eimanifar, A., Kimball, R.T., Braun, E.L., Ellis, J.D."	2016	"The complete mitochondrial genome of the Cape honey bee, Apis mellifera capensis Esch. (Insecta: Hymenoptera: Apidae). Mitochondrial DNA Part B: Resources, 1:1, 10.1080/23802359.2016.1241682"		817-819	10.1080/23802359.2016.1241682	EntNem	
	"Eimanifar, A., Kimball, R.T., Braun, E.L., Ellis, J.D."	2016	"The complete mitochondrial genome of the hybrid honey bee, Apis mellifera capensis × Apis mellifera scutellata, from South Africa. Mitochondrial DNA Part B: Resources, 1:1, 10.1080/23802359.2016.1250132"		856-857	10.1080/23802359.2016.1250132	EntNem	
Citrus_REC	"El-Borai, F. K., N.; Duncan, L. W."	2016	Concilience in Entomopathogenic Nematode Responses to Water Potential and Their Geospatial Patterns in Florida	Frontiers in Microbiology	7			10.3389/fmicb.2016.00356
	"Elliott, M. D. J., Ea; Harmon, Cl; Bec, S"	2016	Confirmation of Fusarium Wilt Caused by Fusarium oxysporum f. sp. palmarum on × Butyagrus nabonnandii (mule palm) in Florida	"Plant Disease, http://dx.doi.org/10.1094/PDIS-08-16-1099-PDN"			http://dx.doi.org/10.1094/PDIS-08-16-1099-PDN	PlantPath
FtLauder_REC	"Elliott, M. L. B., T. K.; Lothar, G."	2016	Preliminary Evaluation of Electrical Resistance Tomography for Imaging Palm Trunks	Arboriculture and Urban Forestry	42	2	111-119	
	"Elliott, M. L. D. J., E. A.; Harmon, C. L.; Bec, S."	2017	Confirmation of Fusarium Wilt Caused by Fusarium oxysporum f. sp. palmarum on x Butygrus nabonnandii (mule palm) in Florida	"Plant Disease, http://dx.doi.org/10.1094/PDIS-08-16-1099-PDN"			http://dx.doi.org/10.1094/PDIS-08-16-1099-PDN	FtLauder_REC
	"Elliott, M. L. K., A. B.; Collins, D. J.; Durham, T.; Honeycutt, E. W.; Liu, J. Q; Ong, K.; Peter, K. A.; Santamaria, L."	2016	Demonstration of Plant Pathogen Dispersal Without Using Live Plants or Pathogens	"The Plant Health Instructor, 10.1094/PHI-T-2016-0422-01"			10.1094/PHI-T-2016-0422-01	FtLauder_REC
FRED	"Ellis, A., Kropp, J. and Norton, M."	2016	Willingness to pay for shrimp attributes and evidence of stigma following the Gulf Coast oil spill	Aquaculture Economics & Management	20	1	54-81	10.1080/13657305.2016.1124937
	"El-Sayed, A. S. R., L. E.; Ghany, S. E.; Ali, G. S.; Esener, S."	2016	Molecular and Spectroscopic Characterization of Aspergillus flavipes and Pseudomonas putida L-Methionine gamma-Lyase in Vitro	"Appl Biochem Biotechnol, 10.1007/s12010-016-2299-x"			10.1007/s12010-016-2299-x	MidFL_REC
Citrus_REC	"El-Shesheny, I. E.-H., I.; Mesbah, I.; Killiny, N."	2016	Comparative proteomic analysis between fifth-instar nymphs and adults of Asian citrus psyllid Diaphorina citri	Physiological Entomology	41	2	162-184	10.1111/phen.12139
Citrus_REC	"El-Shesheny, I. H., F.; El-Hawary, I.; Mesbah, I.; Killiny, N."	2016	"Impact of different temperatures on survival and energy metabolism in the Asian citrus psyllid, Diaphorina citri Kuwayama"	Comparative Biochemistry and Physiology a-Molecular & Integrative Physiology	192		28-37	10.1016/j.cbpa.2015.11.013
AniSci	"Elzo, M. a. M., R.; Thomas, M. G.; Johnson, D. D.; Martinez, C. A.; Rae, D. O.; Wasdin, J. G.; Driver, M. D.; Driver, J. D."	2016	Growth and reproduction genomic-polygenic and polygenic parameters and prediction trends as Brahman fraction increases in an Angus-Brahman multibreed population	Livestock Science	190		104-112	10.1016/j.livsci.2016.06.011
EntNem	"Emberts, Z. S. M., Cm; Miller, Cw"	2016	Coreidae (Insecta: Hemiptera) Limb Loss and Autotomy	Annals of the Entomological Society of America	109	5	678-683	10.1093/aesa/saw037
MicroCell	"Endesfelder, D., Engel, M., Davis-Richardson, A. G., Ardissone, A. N., Achenbach, P., Hummel, S., Winkler, C., Atkinson, M., Schatz, D., Triplett, E., Ziegler, A. G. and Castell, W. Z."	2016	Towards a functional hypothesis relating anti-islet cell autoimmunity to the dietary impact on microbial communities and butyrate production	Microbiome	4		12	10.1186/s40168-016-0163-4
AniSci	"England, E. M. M., S. K.; Oliver, E. M.; Apaoblaza, A.; Scheffler, T. L.; Shi, H.; Gerrard, D. E."	2016	Excess glycogen does not resolve high ultimate pH of oxidative muscle	Meat Science	114		95-102	10.1016/j.meatsci.2015.10.010
Agron	"Enloe, S. F. L., D. K."	2016	Seasonal Variation in Macartney Rose (Rosa bracteata) Response to Herbicide Treatment	Weed Technology	30	3	758-764	10.1614/wt-d-16-00021.1
	"Enloe, S. F. O. S., Sarah E; Loewenstein, Nancy J; Brantley, Eve; Lauer, Dwight"	2016	Triclopyr Application Timing and Concentration Influence Low Volume Basal Bark Efficacy on Chinese Privet (Ligustrum sinense)	"Invasive Plant Science and Management, http://dx.doi.org/10.1614/IPSM-D-16-00028.1"			http://dx.doi.org/10.1614/IPSM-D-16-00028.1	Agron
	"Ernest, S. K. M., G.M. Yenni, G. Allington, E.M.; Christensen, K. Geluso, J.R. Goheen, M. Schutzenhofer, S.R. Supp, K.M.; Thibault, J.H. Brown, T.J. Valone"	2016	Long-term monitoring and experimental					
	"manipulation of a Chihuahuan Desert ecosystem near Portal, Arizona, USA"							
	(1977-2013).	Ecology	97		1082-1082	https://doi.org/10.1890/15-2115.1	WILDECO	
Citrus_REC	"Esau, T. Z., Qamar; Groulx, Dominic; Corscadden, Kenny; Chang, Young; Schumann, Arnold; Havard, Peter"	2016	Economic analysis for smart sprayer application in wild blueberry fields	Precision Agriculture	17	6	753-765	10.1007/s11119-016-9447-8
SoilWater	"Esau, T. Z., Q.; Groulx, D.; Corscadden, K.; Chang, Y.; Schumann, A.; Havard, P."	2016	Economic analysis for smart sprayer application in wild blueberry fields	Precision Agriculture	17	6	753-765	10.1007/s11119-016-9447-8
SFRC	"Escobedo, F. J. P.-P., S.; Dobbs, C.; Gezan, S.; Hernandez, J."	2016	"Spatio-Temporal Changes in Structure for a Mediterranean Urban Forest: Santiago, Chile 2002 to 2014"	Forests	7	6	14	10.3390/f7060121
	"Espinoza Delgado, H. V. K., C.; Hincapie, M.; Boukari, W.; Wei, C.; Fernandez, J.V.; Mollov, D.; Comstock, J.C.; Rott, P."	2016	First					
	report of Sugarcane yellow leaf virus							
	infecting Columbus Grass (Sorghum almum)							
	in Florida	Plant						
	Disease	100	5	1027		Everglades_REC		
AniSci	"Esterman, R. D., E. N. Alava, B. R. Austin, M. J. Hersom, D. O. Rae, M. Elzo, and J. V. Yelich"	2016	"Cloprostenol sodium and dinoprost tromethomine result in similar AI pregnancy rates in Bos taurus, Bos indicus, and Bos indicus x Bos taurus cattle synchronized with a Select Synch and CIDR plus timed-AI protocol"	The Professional Animal Scientist	32		636-646	
AniSci	"Esterman, R. D. A., E. N.; Austin, B. R.; Hersom, M. J.; Yelich, J. V."	2016	Select Synch and Co-Synch protocols using a CIDR yield similar pregnancy rates after a fixed-time insemination in suckled Bos indicus x Bos taurus cows	Theriogenology	85	5	870-876	10.1016/j.theriogenology.2015.10.035
Agron	"Estrada, J. a. W., C. H.; Nesmith, J. E.; Flory, S. L."	2016	Propagule quality mediates invasive plant establishment	Biological Invasions	18	8	2325-2332	10.1007/s10530-016-1163-9
Citrus_REC	"Etxeberria, E. G., P.; Bhattacharya, P.; Sharma, P.; Ke, P. C."	2016	Determining the Size Exclusion for Nanoparticles in Citrus Leaves	Hortscience	51	6	732-737	
Citrus_REC	"Etxeberria, E. G., P.; Borges, A. F.; Brodersen, C."	2016	THE USE OF LASER LIGHT TO ENHANCE THE UPTAKE OF FOLIAR-APPLIED SUBSTANCES INTO CITRUS (CITRUS SINENSIS) LEAVES	Applications in Plant Sciences	4	1	10	10.3732/apps.1500106
FYCS	"Etzkin, R. B., Rosemary V; Smith, Suzanna; Schwartz, Stuart E; Baugh, Eboni J"	2016	Parenting style and the timing of Jewish adolescents’ sexual debut	Journal of Youth Development	5	2	17	
	"Evans, E. a. G., S."	2016	"Assessing the Profitability of Guava Production in South Florida Under Risk and Uncertainty, "				Trop_REC	
SoilWater	"Faeflen, J. S. L., S. W.; Xin, X. P.; Wright, A. L.; Jiang, X. J."	2016	Autotrophic and Heterotrophic Nitrification in a Highly Acidic Subtropical Pine Forest Soil	Pedosphere	26	6	904-910	10.1016/s1002-0160(15)60095-9
IndianRiv_REC	"Faeflen, S. J., L. Shiwei, X. Xiaoping, A.L. Wright, and X. Jiang"	2016	Autotrophic and Heterotropic Nitrification in a Highly Acidic Subtropical Pine Forest Soil	Pedosphere	26	6	904-910	
	"Fahrenkrog, A. M. N., L G; Resende, M F Jr; Vazquez, Al; De Los Campos, G; Dervinis, C; Sykes, R; Davis, M; Davenport, R; Barbazuk, W B; Kirst, M"	2016	Genome-wide association study reveals putative regulators of bioenergy traits in Populus deltoides	"New Phytol, 10.1111/nph.14154"			10.1111/nph.14154	SFRC
MidFL_REC	"Fain, G. B. G., C.H.; Knight, T.R.; Marble, S.C.; Prior, S.A.; Runion, G.B.; Sibley, J.L.; Torbert, H.A."	2016	Species and media effects on soil carbon dynamics in the landscape	Scientific Reports	6		25210	10.1038/srep25210
MicroCell	"Fajardo-Cavazos, P., Maughan, H. and Nicholson, W. L."	2014	Evolution in the Bacillaceae	Microbiology Spectrum	2	5		doi:10.1128/microbiolspec.TBS-0020-2014
MicroCell	"Fajardo-Cavazos, P. and Nicholson, W. L."	2016	Cultivation of Staphylococcus epidermidis in the Human Spaceflight Environment Leads to Alterations in the Frequency and Spectrum of Spontaneous Rifampicin-Resistance Mutations in the rpoB Gene	Frontiers in Microbiology	7		10	10.3389/fmicb.2016.00999
MicroCell	"Fajardo-Cavazos, P. and Nicholson, W. L."	2016	Establishing Standard Protocols for Bacterial Culture in Biological Research in Canisters (BRIC) Hardware	Gravitational and Space Research	4	2		
Agron	"Faleiro, F. G. K., B.; Altpeter, F."	2016	"Regeneration of fertile, hexaploid, interspecific hybrids of elephantgrass and pearl millet following treatment of embryogenic calli with antimitotic agents"	Plant Cell Tissue and Organ Culture	124	1	57-67	10.1007/s11240-015-0874-4
SoilWater	"Fallahi, P. M., Wendy a; Athmanathan, Arun; Trupia, Sabrina; Wilkie, Ann C"	2016	Potential Value-Added Products from Industrial Sweetpotato Syrup Processing	Industrial Biotechnology	12	6	343-349	10.1089/ind.2016.0003
	"Fan, H. Y., Gang; Liu, Yanzhi; Zhang, Xianghui; Liu, Jinliang; Zhang, Yanhua; Rollins, Jeffrey a; Sun, Fengjie; Pan, Hongyu"	2016	An atypical forkhead?containing transcription factor SsFKH1 is involved in sclerotial formation and is essential for pathogenicity in Sclerotinia sclerotiorum	"Molecular Plant Pathology, 10.1111/mpp.12453"			10.1111/mpp.12453	PlantPath
	"Fan, X. Z., S.; Mo, X.; Li, Y.; Fu, Y.; Liu, Z."	2016 (in press)	Interactions between N source and PGPR on					
	"plant growth and N, P uptake by tomato grown in calcareous soils"	"Pedosphere, "				Trop_REC		
ABE	"Fang, J. G., B.; Zimmerman, A. R.; Ro, K. S.; Chen, J. J."	2016	"Physically (CO2) activated hydrochars from hickory and peanut hull: preparation, characterization, and sorption of methylene blue, lead, copper, and cadmium"	Rsc Advances	6	30	24906-24911	10.1039/c6ra01644h
Citrus_REC	"Farooque, A. a. Z., Q. U.; Chang, Y. K.; Corscadden, K. W.; Schumann, A. W.; Chattha, H. S.; Madani, A.; Abbas, A."	2016	INFLUENCE OF SOIL PROPERTIES AND TOPOGRAPHIC FEATURES ON WILD BLUEBERRY FRUIT YIELD	Applied Engineering in Agriculture	32	4	379-388	10.13031/aea.32.11137
Citrus_REC	"Farooque, A. a. Z., Q. U.; Groulx, D.; Schumann, A. W.; Nguyen-Quang, T."	2016	RESPONSE OF WILD BLUEBERRY FRUIT LOSS TO SPATIAL VARIABILITY IN CROP CHARACTERISTICS AND SLOPE OF THE FIELD	Applied Engineering in Agriculture	32	4	493-504	10.13031/aea.32.11352
SoilWater	"Farooque, A. a. Z., Q. U.; Chang, Y. K.; Corscadden, K. W.; Schumann, A. W.; Chattha, H. S.; Madani, A.; Abbas, A."	2016	INFLUENCE OF SOIL PROPERTIES AND TOPOGRAPHIC FEATURES ON WILD BLUEBERRY FRUIT YIELD	Applied Engineering in Agriculture	32	4	379-388	10.13031/aea.32.11137
SoilWater	"Farooque, A. a. Z., Q. U.; Groulx, D.; Schumann, A. W.; Nguyen-Quang, T."	2016	RESPONSE OF WILD BLUEBERRY FRUIT LOSS TO SPATIAL VARIABILITY IN CROP CHARACTERISTICS AND SLOPE OF THE FIELD	Applied Engineering in Agriculture	32	4	493-504	10.13031/aea.32.11352
SoilWater	"Farooque, A. Z., Qamar Uz; Nguyen-Quang, Tri; Groulx, Dominic; Schumann, Arnold Walter; Chang, Young K"	2016	Development of a Predictive Model for Wild Blueberry Harvester Fruit Losses during Harvesting Using Artificial Neural Network	Applied Engineering in Agriculture	32	6	725-738	10.13031/aea.32.10872
SFRC	"Farrior, C. B., Sa; Hubbell, S; Pacala, Sw"	2016	Dominance of the suppressed: Power-law size structure in tropical forests	Science	351	6269	155-157	10.1126/science.aad0592
Range_REC	"Fassbinder-Orth, C. A., Wilcoxen, T. E., Tran, T., Boughton, R. K., Fair, J. M., Hofmeister, E. K., Grindstaff, J. L. and Owen, J. C."	2016	Immunoglobulin detection inwild birds: effectiveness of three secondary anti-avian IgY antibodies in direct ELISAs in 41 avian species	Methods in Ecology and Evolution	7	10	1174-1181	10.1111/2041-210x.12583
SW_REC	"Fayette, J., Hendricks, K. E., Ozores-Hampton, M., Di Gioia, F. and Roberts, P. D."	2016	First Report of Powdery Mildew Caused by Oidiopsis haplophylli on Garden Nasturtium (Tropaeolum majus L.) in Florida	Plant Disease	100	3	646-647	10.1094/pdis-06-15-0697-pdn
SW_REC	"Fayette, J., Raid, R., Roberts, P. D., Jones, J. B., Pernezny, K., Bull, C. T. and Goss, E. M."	2016	Multilocus Sequence Typing of Strains of Bacterial Spot of Lettuce Collected in the United States	Phytopathology	106	11	1262-1269	10.1094/phyto-11-15-0302-r
SW_REC	"Fayette, J., Roberts, P. D., Jones, J. B., Pernezny, K. L. and Raid, R. L."	2016	Organic compounds increase the efficacy of famoxadone plus cymoxanil in the control of bacterial leaf spot of lettuce	Crop Protection	89		47-50	10.1016/j.cropro.2016.06.015
PlantPath	"Fayette, J. R., Richard; Roberts, Pamela D; Jones, Jeffrey B; Pernezny, Ken; Bull, Carolee T; Goss, Erica M"	2016	Multilocus Sequence Typing of Strains of Bacterial Spot of Lettuce Collected in the United States	Phytopathology	106	11	1262-1269	
PlantPath	"Fayette, J. R., Pamela D; Jones, Jeffrey B; Pernezny, Kenneth L; Raid, Richard L"	2016	Organic compounds increase the efficacy of famoxadone+ cymoxanil in the control of bacterial leaf spot of lettuce	Crop Protection	89		47-50	
MicroCell	"Felderhoff, T., M Mcintyre, L., Saballos, A. and Vermerris, W."	2016	Using Genotyping by Sequencing to Map Two Novel Anthracnose Resistance Loci in Sorghum bicolor	"G3 (Bethesda, Md.)"	6	7	1935-46	10.1534/g3.116.030510
Citrus_REC	"Feng, S. R., Laura; Wang, Yu"	2016	Potential of Natural Products in the Inhibition of Adipogenesis through Regulation of PPAR? Expression and/or Its Transcriptional Activity	Molecules	21	10		10.3390/molecules21101278
	"Fenghua Ding, Z. H., Shuxin Liu, Sihai Zhang, Fengliang Zhao, Qinfen Li, Peter J Stoffella"	2016	"Heavy metals in composts of China: historical changes, regional variation, and potential impact on soil quality"	"Environmental Science and Pollution Research, "		16-Jan		IndianRiv_REC
West_REC	"Fennimore, S. a. S., David C; Siemens, Mark C; Leon, Ramon G; Saber, Mazin N"	2016	Technology for Automation of Weed Control in Specialty Crops	Weed Technology	30	4	823-837	
HortSci	"Ferl, R. J. P., A. L."	2016	The effect of spaceflight on the gravity-sensing auxin gradient of roots: GFP reporter gene microscopy on orbit	Npj Microgravity	2			Artn 15023; 10.1038/Npjmgrav.2015.23
AniSci	"Ferraretto, L. F., Sm; Muck, Re; Shaver, Rd"	2016	"Case Study: Microbial inoculant and ensiling time effects on fermentation profile, nitrogen fractions, and ruminal in vitro and in situ starch digestibility in corn shredlage and late-maturity corn silage"	The Professional Animal Scientist	32	6	861-868	
AniSci	"Ferraz, P. a. B., C.; Karanja, J.; Viera-Neto, A.; Santos, J. E. P.; Chebel, R. C.; Galvao, K. N."	2016	Factors affecting the success of a large embryo transfer program in Holstein cattle in a commercial herd in the southeast region of the United States	Theriogenology	86	7	1834-1841	10.1016/j.theriogenology.2016.05.032
HortSci	"Ferreira, C. J. B. T., C.A.; Moreira, W.H.; Zotarelli, L.; Betioli Jr., E.; Anghinoni, G."	2016	The sampling position under no-tillage system affects the results of soil physical properties	R. Bras. Ciencia do Solo	40	e0150189		DOI: 10.1590/18069657rbcs20150189
AniSci	"Ferreira, F. C. G., R. S.; Dahl, G. E.; De Vries, A."	2016	Economic feasibility of cooling dry cows across the United States	J Dairy Sci	99	12	9931-9941	10.3168/jds.2016-11566
SoilWater	"Ferreiro-Dominguez, N. N., V. D.; Freese, D."	2016	Phosphorous dynamics in poplar silvopastoral systems fertilised with sewage sludge	Agriculture Ecosystems & Environment	223		87-98	10.1016/j.agee.2016.02.022
EnvHort	"Fetouh, M. I., Kareem, A., Knox, G. W., Wilson, S. B. and Deng, Z. N."	2016	"Induction, Identification, and Characterization of Tetraploids in Japanese rivet (Ligustrum japonicum)"	Hortscience	51	11	1371-1377	
NOFL_REC	"Fetouh, M. I., Kareem, A., Knox, G. W., Wilson, S. B. and Deng, Z. N."	2016	"Induction, Identification, and Characterization of Tetraploids in Japanese rivet (Ligustrum japonicum)"	Hortscience	51	11	1371-1377	
Gulf_REC	"Fetouh, M. I. K., A.; Knox, G. W.; Wilson, S. B.; Deng, Z."	2016	"Induction, Identification, and Characterization of Tetraploids in Japanese rivet (Ligustrum japonicum)"	Hortscience	51	11	1371-1377	
	"Fidorra, J., Frederick, Pc,, Evers, Dc and Meyer, Kd"	2016	Selection of human-influenced and natural wetlands by Great Egrets at multiple scales in the					
